Date,Time,Class,Confidence
2025-02-10 01:05:11,human detected,2,0.5271116495132446
2025-02-10 01:05:11,human detected,3,0.33622655272483826
2025-02-10 01:05:11,human detected,1,0.6394962072372437
2025-02-10 01:05:11,human detected,2,0.6000403165817261
2025-02-10 01:05:11,human detected,3,0.5348583459854126
2025-02-10 01:05:11,human detected,1,0.685186505317688
2025-02-10 01:05:11,human detected,2,0.622204601764679
2025-02-10 01:05:11,human detected,3,0.5762157440185547
2025-02-10 01:05:11,human detected,1,0.71631920337677
2025-02-10 01:05:11,human detected,2,0.6972256898880005
2025-02-10 01:05:11,human detected,3,0.5482332706451416
2025-02-10 01:05:11,human detected,4,0.33386287093162537
2025-02-10 01:05:12,human detected,1,0.5492311716079712
2025-02-10 01:05:12,human detected,2,0.4526103734970093
2025-02-10 01:05:12,human detected,1,0.7475296854972839
2025-02-10 01:05:12,human detected,2,0.4474255442619324
2025-02-10 01:05:12,human detected,1,0.7078661322593689
2025-02-10 01:05:12,human detected,2,0.5763479471206665
2025-02-10 01:05:12,human detected,3,0.5480242371559143
2025-02-10 01:05:12,human detected,1,0.7608540654182434
2025-02-10 01:05:12,human detected,2,0.5405036807060242
2025-02-10 01:05:12,human detected,3,0.4267323911190033
2025-02-10 01:05:12,human detected,1,0.7202644944190979
2025-02-10 01:05:12,human detected,2,0.5726162195205688
2025-02-10 01:05:12,human detected,3,0.3622054159641266
2025-02-10 01:05:12,human detected,1,0.7162176966667175
2025-02-10 01:05:12,human detected,2,0.3783014714717865
2025-02-10 01:05:12,human detected,3,0.31271857023239136
2025-02-10 01:05:12,human detected,1,0.519916296005249
2025-02-10 01:05:12,human detected,2,0.43969976902008057
2025-02-10 01:05:12,human detected,1,0.6982453465461731
2025-02-10 01:05:12,human detected,2,0.4103548228740692
2025-02-10 01:05:12,human detected,3,0.3780565559864044
2025-02-10 01:05:13,human detected,1,0.7053627371788025
2025-02-10 01:05:13,human detected,2,0.6175141334533691
2025-02-10 01:05:13,human detected,3,0.5799756050109863
2025-02-10 01:05:13,human detected,1,0.8053597807884216
2025-02-10 01:05:13,human detected,2,0.5104058980941772
2025-02-10 01:05:13,human detected,3,0.3210148215293884
2025-02-10 01:05:13,human detected,1,0.8189052939414978
2025-02-10 01:05:13,human detected,2,0.705903172492981
2025-02-10 01:05:13,human detected,3,0.568697452545166
2025-02-10 01:05:13,human detected,1,0.7041388750076294
2025-02-10 01:05:13,human detected,2,0.6706286668777466
2025-02-10 01:05:13,human detected,3,0.6681828498840332
2025-02-10 01:05:13,human detected,4,0.37767645716667175
2025-02-10 01:05:13,human detected,1,0.4187650680541992
2025-02-10 01:05:13,human detected,2,0.41523247957229614
2025-02-10 01:05:13,human detected,3,0.3757695257663727
2025-02-10 01:05:13,human detected,1,0.6827473044395447
2025-02-10 01:05:13,human detected,2,0.6776532530784607
2025-02-10 01:05:13,human detected,3,0.5927756428718567
2025-02-10 01:05:13,human detected,4,0.3228169083595276
2025-02-10 01:05:13,human detected,1,0.5129536986351013
2025-02-10 01:05:13,human detected,2,0.4604453146457672
2025-02-10 01:05:14,human detected,1,0.6573972105979919
2025-02-10 01:05:14,human detected,2,0.6560798287391663
2025-02-10 01:05:14,human detected,3,0.615218997001648
2025-02-10 01:05:14,human detected,4,0.3194299340248108
2025-02-10 01:05:14,human detected,1,0.7879154682159424
2025-02-10 01:05:14,human detected,2,0.7790716290473938
2025-02-10 01:05:14,human detected,3,0.7455148696899414
2025-02-10 01:05:14,human detected,1,0.6740885972976685
2025-02-10 01:05:14,human detected,2,0.6320593357086182
2025-02-10 01:05:14,human detected,3,0.4798489511013031
2025-02-10 01:05:14,human detected,1,0.5274630784988403
2025-02-10 01:05:14,human detected,2,0.40956440567970276
2025-02-10 01:05:14,human detected,3,0.39558520913124084
2025-02-10 01:05:14,human detected,1,0.7868499159812927
2025-02-10 01:05:14,human detected,2,0.6082186102867126
2025-02-10 01:05:14,human detected,3,0.5670109391212463
2025-02-10 01:05:14,human detected,1,0.8021088242530823
2025-02-10 01:05:14,human detected,2,0.5794439911842346
2025-02-10 01:05:14,human detected,3,0.3396689295768738
2025-02-10 01:05:14,human detected,1,0.7131598591804504
2025-02-10 01:05:14,human detected,2,0.6944462060928345
2025-02-10 01:05:14,human detected,3,0.6147588491439819
2025-02-10 01:05:14,human detected,4,0.44713592529296875
2025-02-10 01:05:15,human detected,1,0.708251416683197
2025-02-10 01:05:15,human detected,2,0.6896094083786011
2025-02-10 01:05:15,human detected,3,0.5583375692367554
2025-02-10 01:05:15,bird detected,1,0.5172650218009949
2025-02-10 01:05:15,human detected,4,0.30704978108406067
2025-02-10 01:05:15,human detected,1,0.7123727202415466
2025-02-10 01:05:15,human detected,2,0.5817585587501526
2025-02-10 01:05:15,human detected,3,0.47249817848205566
2025-02-10 01:05:15,human detected,4,0.4397146999835968
2025-02-10 01:05:15,human detected,1,0.8045651912689209
2025-02-10 01:05:15,human detected,2,0.7220528721809387
2025-02-10 01:05:15,human detected,3,0.6238358616828918
2025-02-10 01:05:15,human detected,1,0.58531653881073
2025-02-10 01:05:15,human detected,1,0.3964071571826935
2025-02-10 01:05:15,human detected,1,0.7643473148345947
2025-02-10 01:05:15,human detected,2,0.6179144978523254
2025-02-10 01:05:15,human detected,3,0.3614886403083801
2025-02-10 01:05:16,human detected,1,0.7906996011734009
2025-02-10 01:05:16,human detected,2,0.4768550992012024
2025-02-10 01:05:16,human detected,3,0.413419246673584
2025-02-10 01:05:16,human detected,1,0.3892526626586914
2025-02-10 01:05:16,human detected,2,0.35684555768966675
2025-02-10 01:05:17,dog detected,1,0.5928067564964294
2025-02-10 01:05:17,human detected,1,0.7879775166511536
2025-02-10 01:05:17,human detected,2,0.4688176214694977
2025-02-10 01:05:17,human detected,3,0.46345511078834534
2025-02-10 01:05:17,human detected,4,0.43938782811164856
2025-02-10 01:05:17,human detected,1,0.49951112270355225
2025-02-10 01:05:17,human detected,2,0.3673797845840454
2025-02-10 01:05:17,human detected,1,0.49580857157707214
2025-02-10 01:05:18,human detected,1,0.6079722046852112
2025-02-10 01:05:18,human detected,2,0.3548602759838104
2025-02-10 01:05:18,dog detected,1,0.7623264789581299
2025-02-10 01:05:19,human detected,1,0.6593271493911743
2025-02-10 01:05:19,human detected,1,0.46640217304229736
2025-02-10 01:05:19,human detected,1,0.6526886820793152
2025-02-10 01:05:19,human detected,1,0.5444067120552063
2025-02-10 01:05:19,panda detected,1,0.32857561111450195
2025-02-10 01:05:19,human detected,1,0.5181788206100464
2025-02-10 01:05:19,human detected,1,0.7207689881324768
2025-02-10 01:05:19,human detected,1,0.606655478477478
2025-02-10 01:05:19,human detected,2,0.42594462633132935
2025-02-10 01:05:19,human detected,3,0.34230712056159973
2025-02-10 01:05:20,human detected,1,0.780048131942749
2025-02-10 01:05:20,human detected,1,0.6566281318664551
2025-02-10 01:05:20,human detected,1,0.8102511763572693
2025-02-10 01:05:20,human detected,1,0.709495484828949
2025-02-10 01:05:20,human detected,1,0.5096946954727173
2025-02-10 01:05:20,human detected,1,0.7370308041572571
2025-02-10 01:05:20,human detected,2,0.30669981241226196
2025-02-10 01:05:20,human detected,1,0.8000118732452393
2025-02-10 01:05:21,human detected,1,0.8128654360771179
2025-02-10 01:05:21,human detected,1,0.8204002976417542
2025-02-10 01:05:21,human detected,1,0.7046328186988831
2025-02-10 01:05:21,human detected,1,0.6195237636566162
2025-02-10 01:05:21,human detected,1,0.7309777140617371
2025-02-10 01:05:21,human detected,1,0.7041630148887634
2025-02-10 01:05:21,human detected,1,0.7793225049972534
2025-02-10 01:05:22,human detected,1,0.6949772834777832
2025-02-10 01:05:22,human detected,1,0.8991496562957764
2025-02-10 01:05:22,human detected,1,0.8777154088020325
2025-02-10 01:05:22,human detected,1,0.8492717742919922
2025-02-10 01:05:22,human detected,1,0.853540301322937
2025-02-10 01:05:22,human detected,1,0.8648992776870728
2025-02-10 01:05:22,human detected,1,0.8684380650520325
2025-02-10 01:05:22,human detected,1,0.8774662613868713
2025-02-10 01:05:23,human detected,1,0.8464611172676086
2025-02-10 01:05:23,human detected,1,0.873315155506134
2025-02-10 01:05:23,human detected,1,0.863765299320221
2025-02-10 01:05:23,human detected,1,0.8864394426345825
2025-02-10 01:05:23,human detected,1,0.8766254782676697
2025-02-10 01:05:23,human detected,1,0.8419634103775024
2025-02-10 01:05:23,human detected,1,0.8151947855949402
2025-02-10 01:05:24,human detected,1,0.8334657549858093
2025-02-10 01:05:24,human detected,1,0.8371455669403076
2025-02-10 01:05:24,human detected,1,0.8278052806854248
2025-02-10 01:05:24,human detected,1,0.864926815032959
2025-02-10 01:05:24,human detected,1,0.857526421546936
2025-02-10 01:05:24,human detected,1,0.8484491109848022
2025-02-10 01:05:24,human detected,1,0.8548803925514221
2025-02-10 01:05:25,human detected,1,0.8692975044250488
2025-02-10 01:05:25,human detected,1,0.8425366878509521
2025-02-10 01:05:25,human detected,1,0.8580478429794312
2025-02-10 01:05:25,human detected,1,0.863655149936676
2025-02-10 01:05:25,human detected,1,0.8554590940475464
2025-02-10 01:05:25,human detected,1,0.8621298670768738
2025-02-10 01:05:25,human detected,1,0.8447354435920715
2025-02-10 01:05:26,human detected,1,0.8695361018180847
2025-02-10 01:05:26,human detected,1,0.8738495707511902
2025-02-10 01:05:26,human detected,1,0.8711357712745667
2025-02-10 01:05:26,human detected,1,0.8881044387817383
2025-02-10 01:05:26,human detected,1,0.8928024768829346
2025-02-10 01:05:26,human detected,1,0.873440146446228
2025-02-10 01:05:26,human detected,1,0.8870821595191956
2025-02-10 01:09:52,human detected,1,0.6131324172019958
2025-02-10 01:09:52,human detected,1,0.6131324172019958
2025-02-10 01:09:52,human detected,1,0.6036835312843323
2025-02-10 01:09:53,human detected,1,0.7330808639526367
2025-02-10 01:09:53,human detected,1,0.6493629217147827
2025-02-10 01:09:53,human detected,1,0.7159590125083923
2025-02-10 01:09:53,human detected,1,0.6536430716514587
2025-02-10 01:09:53,human detected,1,0.7760766744613647
2025-02-10 01:09:53,human detected,1,0.7880077958106995
2025-02-10 01:09:53,human detected,1,0.8443505167961121
2025-02-10 01:09:54,human detected,1,0.7592750191688538
2025-02-10 01:09:54,human detected,1,0.7518490552902222
2025-02-10 01:09:54,human detected,1,0.6849125027656555
2025-02-10 01:09:54,human detected,1,0.6347065567970276
2025-02-10 01:09:54,human detected,1,0.8129451870918274
2025-02-10 01:09:54,human detected,1,0.7284854650497437
2025-02-10 01:09:54,human detected,1,0.5378879308700562
2025-02-10 01:09:54,human detected,1,0.803409993648529
2025-02-10 01:09:55,human detected,1,0.7175070643424988
2025-02-10 01:09:55,human detected,1,0.7786205410957336
2025-02-10 01:09:55,human detected,1,0.8021661639213562
2025-02-10 01:09:55,human detected,1,0.7686315774917603
2025-02-10 01:09:55,human detected,1,0.7640528678894043
2025-02-10 01:09:55,human detected,1,0.7946907877922058
2025-02-10 01:09:55,human detected,1,0.704587459564209
2025-02-10 01:09:56,human detected,1,0.7166744470596313
2025-02-10 01:09:56,human detected,1,0.712555468082428
2025-02-10 01:09:56,human detected,1,0.7614830136299133
2025-02-10 01:09:56,human detected,1,0.752826988697052
2025-02-10 01:09:56,human detected,1,0.7568496465682983
2025-02-10 01:09:56,human detected,1,0.8241119980812073
2025-02-10 01:09:56,human detected,1,0.6567866802215576
2025-02-10 01:09:57,human detected,1,0.6908105611801147
2025-02-10 01:09:57,human detected,1,0.7470967769622803
2025-02-10 01:09:57,human detected,1,0.7199763059616089
2025-02-10 01:09:57,human detected,1,0.6875560879707336
2025-02-10 01:09:57,human detected,1,0.7077466249465942
2025-02-10 01:12:20,human detected,1,0.8267691135406494
2025-02-10 01:12:20,human detected,1,0.748885452747345
2025-02-10 01:12:20,human detected,1,0.8006361126899719
2025-02-10 01:12:21,human detected,1,0.7963657379150391
2025-02-10 01:12:21,human detected,1,0.8405787944793701
2025-02-10 01:12:21,human detected,1,0.838811457157135
2025-02-10 01:12:21,human detected,1,0.7040034532546997
2025-02-10 01:12:21,human detected,1,0.8266156315803528
2025-02-10 01:12:22,human detected,1,0.832546591758728
2025-02-10 01:12:22,human detected,1,0.7249637246131897
2025-02-10 01:12:22,human detected,1,0.7650794386863708
2025-02-10 01:13:39,human detected,1,0.6206629276275635
2025-02-10 01:13:40,human detected,1,0.5989535450935364
2025-02-10 01:13:40,human detected,1,0.7207909822463989
2025-02-10 01:13:40,human detected,1,0.7362011671066284
2025-02-10 01:13:40,human detected,1,0.658367931842804
2025-02-10 01:13:40,human detected,1,0.5265690684318542
2025-02-10 01:13:40,human detected,1,0.8340515494346619
2025-02-10 01:13:40,human detected,1,0.8645516633987427
2025-02-10 01:13:41,human detected,1,0.8530477285385132
2025-02-10 01:13:41,human detected,1,0.8575165867805481
2025-02-10 01:13:41,human detected,1,0.814761221408844
2025-02-10 01:13:41,human detected,1,0.8038681745529175
2025-02-10 11:12:42,human detected,1,0.5958601236343384
2025-02-10 11:12:42,human detected,1,0.6937651038169861
2025-02-10 11:12:42,human detected,1,0.7941794395446777
2025-02-10 11:12:43,human detected,1,0.7881996035575867
2025-02-10 11:12:43,human detected,1,0.7403224110603333
2025-02-10 11:12:43,human detected,1,0.7572718858718872
2025-02-10 11:12:43,human detected,1,0.7675479650497437
2025-02-10 11:12:44,human detected,1,0.8820515275001526
2025-02-10 11:12:44,human detected,1,0.8484899997711182
2025-02-10 11:12:44,human detected,1,0.720363199710846
2025-02-10 11:12:44,human detected,1,0.8514150977134705
2025-02-10 11:12:45,human detected,1,0.8417332172393799
2025-02-10 11:12:45,human detected,1,0.8506497740745544
2025-02-10 11:12:45,human detected,1,0.879801869392395
2025-02-10 11:12:45,human detected,1,0.8000237941741943
2025-02-10 11:12:46,human detected,1,0.8915982246398926
2025-02-10 11:12:46,human detected,1,0.8910258412361145
2025-02-10 11:12:46,human detected,1,0.9015503525733948
2025-02-10 11:12:46,human detected,1,0.9138282537460327
2025-02-10 11:12:47,human detected,1,0.8720578551292419
2025-02-10 11:12:47,human detected,1,0.872785747051239
2025-02-10 11:12:47,human detected,1,0.9174973964691162
2025-02-10 11:12:47,human detected,1,0.9146969318389893
2025-02-10 11:12:48,human detected,1,0.8969511985778809
2025-02-10 11:12:48,human detected,1,0.8678861260414124
2025-02-10 11:12:48,human detected,1,0.8960802555084229
2025-02-10 11:12:48,human detected,1,0.8858506679534912
2025-02-10 11:12:49,human detected,1,0.9036273956298828
2025-02-10 11:12:49,human detected,1,0.8889228105545044
2025-02-10 11:12:49,human detected,1,0.891356348991394
2025-02-10 11:12:49,human detected,1,0.8983550667762756
2025-02-10 11:12:50,human detected,1,0.9174625873565674
2025-02-10 11:12:50,human detected,1,0.9183717966079712
2025-02-10 11:12:50,human detected,1,0.892769455909729
2025-02-10 11:12:50,human detected,1,0.9161964654922485
2025-02-10 11:12:51,human detected,1,0.8812410235404968
2025-02-10 11:12:51,human detected,1,0.725866973400116
2025-02-10 11:12:51,human detected,1,0.43211889266967773
2025-02-10 11:12:51,human detected,1,0.836392879486084
2025-02-10 11:12:52,human detected,1,0.6916338205337524
2025-02-10 11:12:52,human detected,1,0.8267821073532104
2025-02-10 11:12:52,human detected,1,0.7484217286109924
2025-02-10 11:12:52,human detected,1,0.819861114025116
2025-02-10 11:12:53,human detected,1,0.8506734371185303
2025-02-10 11:12:53,human detected,1,0.8288514018058777
2025-02-10 11:12:53,human detected,1,0.8360806703567505
2025-02-10 11:12:53,human detected,1,0.8435053825378418
2025-02-10 11:12:54,human detected,1,0.7836249470710754
2025-02-10 11:12:54,human detected,1,0.8293316960334778
2025-02-10 11:12:54,human detected,1,0.7609938979148865
2025-02-10 11:12:54,human detected,1,0.860794186592102
2025-02-10 11:12:54,human detected,1,0.8759966492652893
2025-02-10 11:12:55,human detected,1,0.8247430920600891
2025-02-10 11:12:55,human detected,1,0.8052496910095215
2025-02-10 11:12:55,human detected,1,0.8098518252372742
2025-02-10 11:12:55,human detected,1,0.8093196749687195
2025-02-10 11:12:56,human detected,1,0.8668681979179382
2025-02-10 11:12:56,human detected,1,0.8483579754829407
2025-02-10 11:12:56,human detected,1,0.7453293204307556
2025-02-10 11:12:56,human detected,1,0.9018412232398987
2025-02-10 11:12:57,human detected,1,0.8960805535316467
2025-02-10 11:12:57,human detected,1,0.35357528924942017
2025-02-10 11:12:57,human detected,1,0.821076512336731
2025-02-10 11:12:57,human detected,1,0.8952621221542358
2025-02-10 11:12:58,human detected,1,0.7799060344696045
2025-02-10 11:12:58,human detected,1,0.8995276689529419
2025-02-10 11:12:58,human detected,1,0.8216160535812378
2025-02-10 11:12:59,human detected,1,0.6132432818412781
2025-02-10 11:12:59,human detected,1,0.539006769657135
2025-02-10 11:12:59,human detected,1,0.7247747778892517
2025-02-10 11:12:59,human detected,2,0.3316458761692047
2025-02-10 11:13:00,human detected,1,0.7969805002212524
2025-02-10 11:13:00,human detected,2,0.4855925738811493
2025-02-10 11:13:00,human detected,1,0.7277528643608093
2025-02-10 11:13:00,human detected,2,0.7006992697715759
2025-02-10 11:13:02,human detected,1,0.3718007802963257
2025-02-10 11:13:02,human detected,1,0.43774697184562683
2025-02-10 11:13:02,human detected,1,0.7601802945137024
2025-02-10 11:13:02,human detected,2,0.5903055667877197
2025-02-10 11:13:03,human detected,1,0.32595759630203247
2025-02-10 11:13:10,human detected,1,0.39771825075149536
2025-02-10 11:13:11,human detected,1,0.385653018951416
2025-02-10 11:13:11,human detected,2,0.36091476678848267
2025-02-10 11:13:11,human detected,1,0.5203028917312622
2025-02-10 11:13:11,human detected,2,0.38646870851516724
2025-02-10 11:13:11,human detected,1,0.37046754360198975
2025-02-10 11:13:16,human detected,1,0.3268042802810669
2025-02-10 11:13:23,cat detected,1,0.6654300093650818
2025-02-10 11:13:24,human detected,1,0.6688925623893738
2025-02-10 11:13:24,human detected,1,0.3273690938949585
2025-02-10 11:13:25,cat detected,1,0.6905093193054199
2025-02-10 11:13:25,cat detected,1,0.4549226462841034
2025-02-10 11:13:25,cat detected,1,0.399617075920105
2025-02-10 11:13:27,human detected,1,0.6450576186180115
2025-02-10 11:13:27,human detected,1,0.33596962690353394
2025-02-10 11:13:27,zebra detected,1,0.4571470022201538
2025-02-10 11:13:28,cat detected,1,0.6332390904426575
2025-02-10 11:13:28,cat detected,1,0.44636890292167664
2025-02-10 11:13:28,human detected,1,0.5798248052597046
2025-02-10 11:13:29,cat detected,1,0.4075879752635956
2025-02-10 11:13:29,cat detected,1,0.7507807016372681
2025-02-10 11:13:29,cat detected,1,0.8877647519111633
2025-02-10 11:13:30,cat detected,1,0.8666196465492249
2025-02-10 11:13:31,human detected,1,0.6836008429527283
2025-02-10 11:13:31,human detected,1,0.47079867124557495
2025-02-10 11:13:31,human detected,1,0.5845773220062256
2025-02-10 11:13:32,zebra detected,1,0.31856369972229004
2025-02-10 11:13:32,cat detected,1,0.36875128746032715
2025-02-10 11:13:32,cat detected,1,0.4169531464576721
2025-02-10 11:13:32,cat detected,1,0.5414080619812012
2025-02-10 11:13:33,cat detected,1,0.367296427488327
2025-02-10 11:13:34,cat detected,1,0.89913409948349
2025-02-10 11:13:34,cat detected,1,0.7424458265304565
2025-02-10 11:13:34,cat detected,1,0.49026748538017273
2025-02-10 11:13:35,cat detected,1,0.3483355939388275
2025-02-10 11:13:35,cat detected,1,0.7176381945610046
2025-02-10 11:13:35,cat detected,1,0.36844393610954285
2025-02-10 11:13:36,tiger detected,1,0.4493194818496704
2025-02-10 11:13:37,tiger detected,1,0.5087147355079651
2025-02-10 11:13:37,human detected,1,0.3355576992034912
2025-02-10 11:13:37,tiger detected,1,0.9109055995941162
2025-02-10 11:13:37,tiger detected,1,0.6877408623695374
2025-02-10 11:13:37,tiger detected,1,0.8861575722694397
2025-02-10 11:13:38,tiger detected,1,0.8789014220237732
2025-02-10 11:13:38,tiger detected,1,0.9213791489601135
2025-02-10 11:13:38,cat detected,1,0.6265906095504761
2025-02-10 11:13:38,tiger detected,1,0.4163817763328552
2025-02-10 11:13:38,tiger detected,1,0.921578049659729
2025-02-10 11:13:39,tiger detected,1,0.9082266092300415
2025-02-10 11:13:39,tiger detected,1,0.9402684569358826
2025-02-10 11:13:39,tiger detected,1,0.9131754040718079
2025-02-10 11:13:39,tiger detected,1,0.9319698214530945
2025-02-10 11:13:40,tiger detected,1,0.9073701500892639
2025-02-10 11:13:40,tiger detected,1,0.9260912537574768
2025-02-10 11:13:40,tiger detected,1,0.8870952725410461
2025-02-10 11:13:40,tiger detected,1,0.8971004486083984
2025-02-10 11:13:40,tiger detected,1,0.9039680361747742
2025-02-10 11:13:41,tiger detected,1,0.6469102501869202
2025-02-10 11:13:41,tiger detected,1,0.8733153343200684
2025-02-10 11:13:41,tiger detected,1,0.8233140110969543
2025-02-10 11:13:41,tiger detected,1,0.7974968552589417
2025-02-10 11:13:42,tiger detected,1,0.8883035778999329
2025-02-10 11:13:42,tiger detected,1,0.91054767370224
2025-02-10 11:13:42,tiger detected,1,0.905489444732666
2025-02-10 11:13:42,tiger detected,1,0.9379183053970337
2025-02-10 11:13:43,tiger detected,1,0.9143644571304321
2025-02-10 11:13:43,tiger detected,1,0.9176793694496155
2025-02-10 11:13:43,tiger detected,1,0.9075730443000793
2025-02-10 11:13:43,tiger detected,1,0.8538371324539185
2025-02-10 11:13:44,tiger detected,1,0.8868359923362732
2025-02-10 11:13:44,tiger detected,1,0.9093364477157593
2025-02-10 11:13:44,tiger detected,1,0.9387862682342529
2025-02-10 11:13:44,tiger detected,1,0.8659229874610901
2025-02-10 11:13:45,tiger detected,1,0.9133531451225281
2025-02-10 11:13:45,tiger detected,1,0.8966500759124756
2025-02-10 11:13:45,tiger detected,1,0.9216323494911194
2025-02-10 11:13:45,tiger detected,1,0.9084717035293579
2025-02-10 11:13:46,tiger detected,1,0.8767351508140564
2025-02-10 11:13:46,tiger detected,1,0.8251122236251831
2025-02-10 11:13:46,tiger detected,1,0.9134694337844849
2025-02-10 11:13:46,tiger detected,1,0.9345751404762268
2025-02-10 11:13:47,tiger detected,1,0.9277535080909729
2025-02-10 11:13:47,tiger detected,1,0.9181805849075317
2025-02-10 11:13:47,tiger detected,1,0.9215781688690186
2025-02-10 11:13:47,tiger detected,1,0.9101477861404419
2025-02-10 11:13:47,tiger detected,1,0.915407121181488
2025-02-10 11:13:48,tiger detected,1,0.9188597798347473
2025-02-10 11:13:48,tiger detected,1,0.9272531270980835
2025-02-10 11:13:48,tiger detected,1,0.9239658117294312
2025-02-10 11:13:48,tiger detected,1,0.9315452575683594
2025-02-10 11:13:49,tiger detected,1,0.9346465468406677
2025-02-10 11:13:49,tiger detected,1,0.9455338716506958
2025-02-10 11:13:49,tiger detected,1,0.940290093421936
2025-02-10 11:13:49,tiger detected,1,0.9089507460594177
2025-02-10 11:13:49,tiger detected,1,0.9282712340354919
2025-02-10 11:13:50,tiger detected,1,0.9385890960693359
2025-02-10 11:13:50,tiger detected,1,0.9264978766441345
2025-02-10 11:13:50,tiger detected,1,0.9445146918296814
2025-02-10 11:13:50,tiger detected,1,0.9170275926589966
2025-02-10 11:13:50,tiger detected,1,0.9355812668800354
2025-02-10 11:13:51,tiger detected,1,0.9284529089927673
2025-02-10 11:13:51,tiger detected,1,0.9446088075637817
2025-02-10 11:13:51,tiger detected,1,0.9023508429527283
2025-02-10 11:13:51,tiger detected,1,0.9200516939163208
2025-02-10 11:13:52,tiger detected,1,0.9325019717216492
2025-02-10 11:13:52,tiger detected,1,0.937943160533905
2025-02-10 11:13:52,tiger detected,1,0.9344546794891357
2025-02-10 11:13:52,tiger detected,1,0.9350305795669556
2025-02-10 11:13:52,tiger detected,1,0.9133473634719849
2025-02-10 11:13:53,tiger detected,1,0.9271640777587891
2025-02-10 11:13:53,tiger detected,1,0.9123936295509338
2025-02-10 11:13:53,tiger detected,1,0.9129384756088257
2025-02-10 11:13:53,human detected,1,0.8291265368461609
2025-02-10 11:13:53,human detected,1,0.3246209919452667
2025-02-10 11:14:00,cat detected,1,0.4573957622051239
2025-02-10 11:14:00,bird detected,1,0.39730292558670044
2025-02-10 11:14:01,human detected,1,0.33086514472961426
2025-02-10 11:14:01,human detected,1,0.5789145827293396
2025-02-10 11:14:01,human detected,1,0.9041902422904968
2025-02-10 11:14:02,human detected,1,0.3688024878501892
2025-02-10 11:14:02,human detected,1,0.8177598714828491
2025-02-10 11:14:02,bird detected,1,0.8214702606201172
2025-02-10 11:14:03,human detected,1,0.5342236757278442
2025-02-10 11:14:03,human detected,1,0.7554656863212585
2025-02-10 11:14:03,elephant detected,1,0.8174237608909607
2025-02-10 11:14:04,elephant detected,1,0.8911433815956116
2025-02-10 11:14:04,bird detected,1,0.51105135679245
2025-02-10 11:14:04,horse detected,1,0.4673445224761963
2025-02-10 11:14:05,elephant detected,1,0.8593535423278809
2025-02-10 11:14:05,elephant detected,1,0.9205672144889832
2025-02-10 11:14:05,elephant detected,1,0.9101786613464355
2025-02-10 11:14:05,elephant detected,1,0.3531409800052643
2025-02-10 11:14:05,elephant detected,1,0.7063145041465759
2025-02-10 11:14:05,elephant detected,2,0.5665277242660522
2025-02-10 11:14:05,dog detected,1,0.3207692503929138
2025-02-10 11:14:06,elephant detected,1,0.6017623543739319
2025-02-10 11:14:06,elephant detected,1,0.6341620087623596
2025-02-10 11:14:06,elephant detected,1,0.8866201639175415
2025-02-10 11:14:07,elephant detected,1,0.9058476090431213
2025-02-10 11:14:07,elephant detected,1,0.9350382685661316
2025-02-10 11:14:07,elephant detected,1,0.8211804032325745
2025-02-10 11:14:07,horse detected,1,0.805289089679718
2025-02-10 11:14:08,elephant detected,1,0.9052128791809082
2025-02-10 11:14:08,cat detected,1,0.6046825051307678
2025-02-10 11:14:08,elephant detected,1,0.8247244358062744
2025-02-10 11:14:08,elephant detected,1,0.8315790891647339
2025-02-10 11:14:09,elephant detected,1,0.9303577542304993
2025-02-10 11:14:09,elephant detected,1,0.844857931137085
2025-02-10 11:14:09,elephant detected,1,0.9169520139694214
2025-02-10 11:14:09,elephant detected,1,0.923815131187439
2025-02-10 11:14:10,elephant detected,1,0.9202020764350891
2025-02-10 11:14:10,elephant detected,1,0.9331782460212708
2025-02-10 11:14:10,elephant detected,1,0.917493462562561
2025-02-10 11:14:10,elephant detected,1,0.9381430745124817
2025-02-10 11:14:10,elephant detected,1,0.9460045099258423
2025-02-10 11:14:11,elephant detected,1,0.9124552607536316
2025-02-10 11:14:11,elephant detected,1,0.8844420313835144
2025-02-10 11:14:11,bird detected,1,0.3708057403564453
2025-02-10 11:14:11,elephant detected,1,0.8835232257843018
2025-02-10 11:14:11,elephant detected,1,0.8183402419090271
2025-02-10 11:14:11,elephant detected,1,0.9163935780525208
2025-02-10 11:14:12,elephant detected,1,0.7345008254051208
2025-02-10 11:14:12,elephant detected,1,0.5107679963111877
2025-02-10 11:14:12,elephant detected,1,0.9579939842224121
2025-02-10 11:14:12,bird detected,1,0.37852612137794495
2025-02-10 11:14:12,bird detected,2,0.30063584446907043
2025-02-10 11:14:12,elephant detected,1,0.9477210640907288
2025-02-10 11:14:12,elephant detected,1,0.9510498642921448
2025-02-10 11:14:13,elephant detected,1,0.9318928718566895
2025-02-10 11:14:13,elephant detected,1,0.9362558722496033
2025-02-10 11:14:13,cat detected,1,0.5849348902702332
2025-02-10 11:14:13,cat detected,1,0.8336943984031677
2025-02-10 11:14:14,human detected,1,0.3480485677719116
2025-02-10 11:14:14,human detected,1,0.3610667288303375
2025-02-10 11:14:14,human detected,2,0.33214542269706726
2025-02-10 11:14:14,human detected,1,0.7171108722686768
2025-02-10 11:14:14,human detected,1,0.7071176171302795
2025-02-10 11:14:15,human detected,1,0.9264229536056519
2025-02-10 11:14:15,human detected,1,0.4757065773010254
2025-02-10 11:14:15,human detected,1,0.6805705428123474
